ProjectName,Period,EffectiveComments,ReviewThreads,GeneralComments,Additions,Deletions,Commits,IsMerged,Assignees,ChangedFiles
apache/storm,23,2,4,4,640,130,7,True,0,15
apache/storm,23,38,40,10,422,280,7,True,0,9
apache/storm,23,41,54,8,2307,1635,19,True,0,42
apache/storm,23,30,61,16,2856,38,8,True,0,37
apache/storm,23,30,38,3,145,119,13,True,0,5
apache/storm,23,5,11,6,144,76,2,True,0,3
apache/storm,23,1,1,4,0,0,3,False,0,0
apache/storm,23,51,131,82,2103,88,2,True,0,23
apache/storm,23,2,5,8,114,10,5,True,0,12
apache/storm,23,22,25,7,497,109,5,True,0,8
apache/storm,23,48,67,9,483,306,10,True,0,9
apache/storm,23,2,2,8,8,4,2,True,0,4
apache/storm,23,8,13,6,850,13,2,True,0,9
apache/storm,23,20,23,6,429,9,10,True,0,13
apache/storm,23,12,17,6,342,118,6,True,0,5
apache/storm,23,4,4,6,128,93,5,True,0,4
apache/storm,23,2,2,12,20,0,4,True,0,3
apache/storm,23,2,2,7,226,155,4,True,0,8
apache/storm,23,4,5,5,289,14,3,True,0,10
apache/storm,23,1,1,7,135,59,3,True,0,3
apache/storm,23,2,7,11,99,15,6,True,0,7
apache/storm,23,11,17,17,2865,1763,22,True,0,15
apache/storm,23,10,14,9,471,293,3,True,0,7
apache/storm,23,2,2,4,209,177,3,False,0,7
apache/storm,23,21,27,7,322,199,8,True,0,9
apache/storm,23,13,13,5,92,58,4,True,0,4
apache/storm,23,1,15,12,70,150,3,True,0,4
apache/storm,23,3,107,6,2940,2246,10,True,0,70
apache/storm,24,8,8,2,53,0,4,False,0,3
apache/storm,24,1,1,10,21,2,1,True,0,3
apache/storm,24,1,1,4,100,0,2,True,0,1
apache/storm,24,14,30,17,390,39,6,True,0,11
apache/storm,24,13,16,16,472,492,18,True,0,7
apache/storm,24,76,85,9,3403,1588,27,False,0,33
apache/storm,24,1,2,5,17,3,2,True,0,2
apache/storm,24,28,46,12,3359,1587,27,True,0,32
apache/storm,24,2,3,5,321,8,4,True,0,7
apache/storm,24,36,51,8,837,529,7,True,0,18
apache/storm,25,1,1,3,1,1,2,True,0,1
apache/storm,25,3,5,5,301,156,2,True,0,5
apache/storm,25,1,8,12,229,65,2,True,0,6
appcelerator/titanium_mobile,1,3,4,2,48,0,2,True,0,2
appcelerator/titanium_mobile,1,5,9,7,51,2,6,True,1,4
appcelerator/titanium_mobile,1,2,2,2,9,2,3,True,1,1
appcelerator/titanium_mobile,1,2,2,2,30,1,3,True,0,2
appcelerator/titanium_mobile,1,1,1,3,71,0,3,True,0,3
appcelerator/titanium_mobile,1,3,19,7,196,174,14,True,0,6
appcelerator/titanium_mobile,2,42,62,1,1993,125,28,True,0,27
appcelerator/titanium_mobile,2,2,9,8,40,1,3,True,1,2
appcelerator/titanium_mobile,2,1,2,4,4,0,2,True,1,1
appcelerator/titanium_mobile,2,2,2,2,39,56,2,True,0,1
appcelerator/titanium_mobile,2,1,2,3,4,0,2,True,0,1
appcelerator/titanium_mobile,2,1,11,7,98,7,5,True,0,6
appcelerator/titanium_mobile,2,1,6,0,227,118,2,True,0,3
appcelerator/titanium_mobile,2,2,3,2,1,1,4,True,0,1
appcelerator/titanium_mobile,2,4,4,2,23,1,2,True,1,3
appcelerator/titanium_mobile,3,4,4,2,21,2,2,True,1,3
appcelerator/titanium_mobile,3,2,2,4,27,2,4,True,0,3
appcelerator/titanium_mobile,3,3,3,8,75,58,2,False,0,2
appcelerator/titanium_mobile,3,8,20,3,448,97,11,True,0,3
appcelerator/titanium_mobile,3,1,1,1,36,3,2,True,0,2
appcelerator/titanium_mobile,3,1,4,6,10,62,6,True,0,13
appcelerator/titanium_mobile,3,2,2,6,0,0,3,False,0,0
appcelerator/titanium_mobile,3,6,30,6,724,220,13,True,0,51
appcelerator/titanium_mobile,4,10,15,3,368,18,11,True,0,7
appcelerator/titanium_mobile,4,2,3,2,0,0,6,True,1,0
appcelerator/titanium_mobile,4,1,1,3,20,1,4,True,0,4
appcelerator/titanium_mobile,4,1,6,14,98,8,4,False,0,6
appcelerator/titanium_mobile,5,4,4,5,9,0,3,False,1,1
appcelerator/titanium_mobile,5,2,3,2,77,7,4,True,0,2
appcelerator/titanium_mobile,5,1,1,2,0,0,3,True,1,0
appcelerator/titanium_mobile,6,1,1,3,0,0,9,True,1,0
appcelerator/titanium_mobile,6,1,1,2,21,6,3,True,0,3
appcelerator/titanium_mobile,7,1,1,2,13,13,2,True,0,1
appcelerator/titanium_mobile,7,1,1,1,27,0,4,True,0,4
appcelerator/titanium_mobile,7,1,1,3,18,5,2,True,1,3
appcelerator/titanium_mobile,7,6,12,4,125,39,3,True,0,4
appcelerator/titanium_mobile,8,1,2,4,69,4,9,False,1,4
appcelerator/titanium_mobile,8,3,3,1,1002,0,9,True,0,1
appcelerator/titanium_mobile,8,1,4,3,108,23,8,True,0,2
appcelerator/titanium_mobile,8,1,1,1,0,0,3,True,0,0
appcelerator/titanium_mobile,9,1,14,13,249,141,7,False,0,14
appcelerator/titanium_mobile,9,2,2,3,51,13,2,True,0,7
appcelerator/titanium_mobile,9,1,1,5,17,1,4,True,0,2
appcelerator/titanium_mobile,9,4,4,5,1,1,4,True,0,1
appcelerator/titanium_mobile,9,4,4,3,10,0,3,True,0,1
appcelerator/titanium_mobile,9,1,4,2,45,1,2,True,0,1
appcelerator/titanium_mobile,9,9,25,3,523,65,10,True,1,11
appcelerator/titanium_mobile,9,1,2,3,22,10,3,True,0,1
appcelerator/titanium_mobile,9,2,2,1,6,3,2,True,0,1
appcelerator/titanium_mobile,10,1,1,1,6,8,2,True,0,1
appcelerator/titanium_mobile,10,1,2,2,17,2,4,True,0,1
appcelerator/titanium_mobile,10,2,5,3,250,122,3,True,0,5
appcelerator/titanium_mobile,11,6,25,2,464,11,8,True,0,8
appcelerator/titanium_mobile,11,1,3,2,25,13,2,False,0,5
appcelerator/titanium_mobile,11,1,1,2,25,14,2,True,0,2
appcelerator/titanium_mobile,11,2,2,6,75,203,3,True,0,4
appcelerator/titanium_mobile,11,4,4,8,6187,56,4,True,0,31
appcelerator/titanium_mobile,12,3,12,11,110,4,3,True,0,3
appcelerator/titanium_mobile,12,4,4,3,166,16,5,True,0,67
appcelerator/titanium_mobile,12,5,6,1,52,37,3,False,0,13
appcelerator/titanium_mobile,12,2,3,3,61,46,2,False,0,26
appcelerator/titanium_mobile,12,1,5,10,70,18,3,True,0,4
appcelerator/titanium_mobile,12,3,3,6,2,2,2,True,0,1
appcelerator/titanium_mobile,12,1,1,3,31,0,2,True,0,1
appcelerator/titanium_mobile,12,16,20,9,339,42,4,True,0,7
appcelerator/titanium_mobile,12,11,18,11,133,17,6,True,0,7
appcelerator/titanium_mobile,13,33,54,22,1115,120,13,True,0,33
appcelerator/titanium_mobile,13,6,6,3,20,5,5,True,0,1
appcelerator/titanium_mobile,13,1,1,2,8,0,3,True,0,1
appcelerator/titanium_mobile,13,2,7,14,172,2,8,True,0,4
appcelerator/titanium_mobile,13,1,5,9,25,3,7,True,0,6
appcelerator/titanium_mobile,14,1,1,2,12,5,2,True,0,3
appcelerator/titanium_mobile,14,2,2,3,741,9,12,True,0,11
appcelerator/titanium_mobile,14,1,1,1,0,0,3,True,0,0
appcelerator/titanium_mobile,14,2,8,5,1201,660,3,True,0,10
appcelerator/titanium_mobile,15,4,6,1,839,49,10,True,0,15
appcelerator/titanium_mobile,15,1,2,3,23,1,3,True,0,5
appcelerator/titanium_mobile,16,1,1,1,15,2,3,True,0,1
appcelerator/titanium_mobile,16,4,10,9,190,9,17,True,0,4
appcelerator/titanium_mobile,16,1,3,8,30,2,4,False,0,3
appcelerator/titanium_mobile,17,1,3,6,99,44,3,True,0,2
appcelerator/titanium_mobile,17,2,6,0,11,1,2,True,0,1
appcelerator/titanium_mobile,18,1,1,1,43,0,2,True,0,2
appcelerator/titanium_mobile,18,2,2,1,7,7,2,True,0,4
appcelerator/titanium_mobile,18,1,1,4,2,24,2,True,0,2
appcelerator/titanium_mobile,19,8,8,2,0,0,5,True,0,0
appcelerator/titanium_mobile,19,5,7,3,0,0,3,True,0,0
appcelerator/titanium_mobile,19,1,2,6,18,4,6,False,0,3
appcelerator/titanium_mobile,19,2,2,2,0,0,5,True,0,0
appcelerator/titanium_mobile,20,1,1,2,120,7,11,True,0,7
appcelerator/titanium_mobile,21,1,1,1,18,0,2,True,0,2
appcelerator/titanium_mobile,21,2,9,4,24,6,2,True,0,1
appcelerator/titanium_mobile,21,2,14,9,1829,29870,11,True,0,202
appcelerator/titanium_mobile,22,1,5,3,312,211,23,False,0,3
appcelerator/titanium_mobile,22,1,1,1,2,33,3,True,0,2
appcelerator/titanium_mobile,22,4,4,2,32,0,4,True,0,1
appcelerator/titanium_mobile,22,2,2,3,85,29,6,True,0,2
appcelerator/titanium_mobile,22,2,2,9,76,38,4,True,0,2
appcelerator/titanium_mobile,22,1,1,1,24,9,3,True,0,2
appcelerator/titanium_mobile,22,3,3,5,39,37,3,True,0,1
appcelerator/titanium_mobile,22,1,1,1,1074,11,24,True,0,25
appcelerator/titanium_mobile,22,2,2,1,0,0,5,True,0,0
appcelerator/titanium_mobile,23,1,4,2,7,12,3,True,0,2
appcelerator/titanium_mobile,23,1,2,1,72,33,3,True,0,3
appcelerator/titanium_mobile,23,1,1,3,10,4,3,True,0,3
appcelerator/titanium_mobile,23,3,3,1,25,13,3,True,0,13
appcelerator/titanium_mobile,23,3,5,5,102,15,5,False,0,4
appcelerator/titanium_mobile,23,1,1,3,55,15,3,True,0,3
appcelerator/titanium_mobile,23,1,2,2,20,0,5,True,0,2
appcelerator/titanium_mobile,23,3,9,2,34,6,2,True,0,1
appcelerator/titanium_mobile,23,2,2,1,51,3,6,True,0,2
appcelerator/titanium_mobile,23,1,1,1,6,0,6,False,0,1
appcelerator/titanium_mobile,23,3,12,3,222,102,3,True,0,6
appcelerator/titanium_mobile,23,2,2,1,7,11,2,True,0,2
appcelerator/titanium_mobile,23,1,1,4,538,2,2,True,0,18
appcelerator/titanium_mobile,23,1,1,0,6,0,2,True,0,1
appcelerator/titanium_mobile,24,2,4,1,150,86,4,True,0,11
appcelerator/titanium_mobile,24,1,2,4,41,4,2,True,0,2
appcelerator/titanium_mobile,24,7,12,9,715,16,11,True,0,19
appcelerator/titanium_mobile,24,1,14,3,233,41,4,True,0,10
appcelerator/titanium_mobile,24,2,2,4,66,4,3,True,0,6
appcelerator/titanium_mobile,24,1,1,1,14,0,3,True,0,2
appcelerator/titanium_mobile,24,4,6,0,227,27,9,False,0,8
appcelerator/titanium_mobile,24,1,5,3,435,12,3,True,0,9
appcelerator/titanium_mobile,25,1,1,2,24,18,2,True,0,1
appcelerator/titanium_mobile,25,1,1,1,1,1,2,True,0,1
appcelerator/titanium_mobile,25,1,2,1,21,4,3,True,0,4
appcelerator/titanium_mobile,25,1,2,0,12,3,3,True,0,2
appcelerator/titanium_mobile,25,2,2,2,10,1,2,True,0,1
appcelerator/titanium_mobile,25,4,4,1,373,1,5,True,0,11
Baystation12/Baystation12,1,2,2,1,1086,940,28,True,0,63
Baystation12/Baystation12,2,4,4,5,38,3,3,True,0,15
Baystation12/Baystation12,2,1,1,0,278,8,6,True,0,3
Baystation12/Baystation12,2,1,2,1,334,0,3,True,0,4
Baystation12/Baystation12,3,4,4,2,13618,12745,96,False,0,187
Baystation12/Baystation12,3,2,2,0,0,0,3,True,0,0
Baystation12/Baystation12,3,3,3,0,38,1,3,True,0,2
Baystation12/Baystation12,4,1,4,7,0,0,3,True,0,0
Baystation12/Baystation12,4,1,1,2,4,4,2,True,0,1
Baystation12/Baystation12,5,1,1,2,1,1,2,True,0,1
Baystation12/Baystation12,5,2,2,0,0,0,2,True,0,0
Baystation12/Baystation12,5,2,2,0,25,21,3,True,0,1
Baystation12/Baystation12,5,1,2,1,5,2,2,True,0,1
Baystation12/Baystation12,6,1,1,0,0,0,7,True,0,0
Baystation12/Baystation12,6,2,2,0,0,0,2,True,0,0
Baystation12/Baystation12,6,2,2,6,0,0,11,False,0,0
Baystation12/Baystation12,6,4,7,4,0,0,4,True,0,0
Baystation12/Baystation12,6,3,5,2,0,0,5,True,0,0
Baystation12/Baystation12,6,1,2,0,0,0,9,True,0,0
Baystation12/Baystation12,6,4,4,9,0,0,14,True,0,0
Baystation12/Baystation12,6,3,6,3,390,23,2,True,0,8
Baystation12/Baystation12,6,5,9,0,0,0,3,True,0,0
Baystation12/Baystation12,7,1,1,0,0,0,3,True,0,0
Baystation12/Baystation12,7,1,2,0,21,41,2,True,0,16
Baystation12/Baystation12,8,1,1,0,0,0,16,True,0,0
Baystation12/Baystation12,8,1,1,0,0,0,6,True,0,0
Baystation12/Baystation12,8,2,2,3,0,0,7,True,0,0
Baystation12/Baystation12,9,6,6,8,0,0,19,True,0,0
Baystation12/Baystation12,10,2,2,2,0,0,2,True,0,0
Baystation12/Baystation12,10,1,1,0,11,9,8,True,0,7
Baystation12/Baystation12,11,1,5,1,0,0,3,True,0,0
Baystation12/Baystation12,11,10,17,5,0,0,12,True,0,0
Baystation12/Baystation12,11,1,1,1,0,0,2,True,0,0
Baystation12/Baystation12,11,15,15,4,0,0,9,True,0,0
Baystation12/Baystation12,11,2,10,5,0,0,6,True,0,0
Baystation12/Baystation12,12,1,1,1,0,0,8,True,0,0
Baystation12/Baystation12,12,2,2,0,15,5,4,True,0,3
Baystation12/Baystation12,12,3,16,6,0,0,13,False,0,0
Baystation12/Baystation12,12,2,2,5,0,0,2,True,0,0
Baystation12/Baystation12,12,2,3,6,129,3,2,True,0,12
Baystation12/Baystation12,12,4,4,3,54,0,2,True,0,3
Baystation12/Baystation12,12,2,2,1,0,0,35,True,0,0
Baystation12/Baystation12,12,4,4,4,0,0,5,True,0,0
Baystation12/Baystation12,12,1,3,1,58,7,3,True,0,8
Baystation12/Baystation12,12,4,4,0,0,0,4,True,0,0
Baystation12/Baystation12,13,1,6,3,0,0,4,True,0,0
Baystation12/Baystation12,13,3,3,9,157,154,3,True,0,20
Baystation12/Baystation12,13,1,7,8,234,91,14,True,0,10
Baystation12/Baystation12,14,1,1,8,0,0,3,True,0,0
Baystation12/Baystation12,14,1,1,1,0,0,2,True,0,0
Baystation12/Baystation12,14,1,3,3,0,0,11,True,0,0
Baystation12/Baystation12,15,1,1,7,1435,1576,3,True,0,25
Baystation12/Baystation12,15,2,2,1,0,0,2,True,0,0
Baystation12/Baystation12,15,7,12,7,0,0,5,False,0,0
Baystation12/Baystation12,15,1,1,2,61,11,3,True,0,4
Baystation12/Baystation12,16,1,2,1,22,39,2,True,0,2
Baystation12/Baystation12,16,3,3,0,14,5,4,True,0,3
Baystation12/Baystation12,16,2,10,4,0,0,5,True,0,0
Baystation12/Baystation12,16,2,2,2,0,0,3,True,0,0
Baystation12/Baystation12,16,1,1,12,0,0,2,True,0,0
Baystation12/Baystation12,16,4,4,2,61,0,3,True,0,2
Baystation12/Baystation12,16,3,5,2,0,0,3,True,0,0
Baystation12/Baystation12,17,2,12,0,0,0,7,True,0,0
Baystation12/Baystation12,17,7,7,11,270,191,18,True,0,19
Baystation12/Baystation12,17,4,4,2,0,0,11,False,0,0
Baystation12/Baystation12,17,1,1,5,0,0,11,True,0,0
Baystation12/Baystation12,17,1,11,8,0,0,2,True,0,0
Baystation12/Baystation12,17,1,1,4,0,0,3,True,0,0
Baystation12/Baystation12,18,1,1,1,0,0,15,True,0,0
Baystation12/Baystation12,18,5,5,1,0,0,8,True,0,0
Baystation12/Baystation12,18,6,15,15,0,0,24,False,0,0
Baystation12/Baystation12,18,1,6,4,0,0,3,True,0,0
Baystation12/Baystation12,18,1,7,4,343,238,15,True,0,50
Baystation12/Baystation12,18,3,3,2,1128,7,23,False,0,10
Baystation12/Baystation12,18,1,4,2,187,83,3,True,0,16
Baystation12/Baystation12,18,1,1,4,105,46,2,True,0,4
Baystation12/Baystation12,18,1,2,5,12,0,2,True,0,1
Baystation12/Baystation12,18,1,1,1,0,0,5,True,0,0
Baystation12/Baystation12,18,1,1,2,0,0,2,True,0,0
Baystation12/Baystation12,18,1,4,2,187,83,3,True,0,16
Baystation12/Baystation12,19,1,2,1,119,46,4,True,0,13
Baystation12/Baystation12,19,2,2,1,31,14,2,True,0,3
Baystation12/Baystation12,19,5,5,2,45,70,6,True,0,10
Baystation12/Baystation12,19,2,10,3,0,0,8,True,0,0
Baystation12/Baystation12,19,4,4,26,0,0,13,True,0,0
Baystation12/Baystation12,19,4,17,18,3152,2044,71,True,0,70
Baystation12/Baystation12,19,3,3,4,358,147,4,True,0,21
Baystation12/Baystation12,19,2,3,0,7,5,2,True,0,1
Baystation12/Baystation12,19,3,9,4,0,0,18,True,0,0
Baystation12/Baystation12,19,1,1,1,26,4,5,True,0,2
Baystation12/Baystation12,19,2,2,6,82,68,5,True,0,18
Baystation12/Baystation12,19,2,6,3,0,0,13,True,0,0
Baystation12/Baystation12,19,1,2,7,2242,1991,14,False,0,8
Baystation12/Baystation12,20,4,4,0,0,0,3,True,0,0
Baystation12/Baystation12,20,1,1,4,115,116,4,True,0,4
Baystation12/Baystation12,20,2,7,7,0,0,13,True,0,0
Baystation12/Baystation12,20,3,5,2,244,297,6,True,0,9
Baystation12/Baystation12,20,2,2,0,14,6,2,True,0,4
Baystation12/Baystation12,20,1,1,5,0,0,26,False,0,0
Baystation12/Baystation12,20,1,1,2,0,0,2,True,0,0
Baystation12/Baystation12,20,2,2,1,7,47,2,True,0,2
Baystation12/Baystation12,20,1,3,0,250,103,2,True,0,17
Baystation12/Baystation12,20,2,2,20,0,0,112,False,0,0
Baystation12/Baystation12,20,2,4,6,0,0,3,False,0,0
Baystation12/Baystation12,20,1,2,0,14,7,3,True,0,1
Baystation12/Baystation12,20,3,3,5,161,73,11,True,0,4
Baystation12/Baystation12,21,4,10,11,0,0,250,False,0,0
Baystation12/Baystation12,21,6,16,6,316,114,8,True,0,14
Baystation12/Baystation12,21,3,3,3,5856,5667,9,True,0,10
Baystation12/Baystation12,21,1,1,5,0,0,17,True,0,0
Baystation12/Baystation12,21,5,9,5,0,0,4,False,0,0
Baystation12/Baystation12,21,1,5,2,236,231,3,True,0,36
Baystation12/Baystation12,21,2,4,15,2647,2462,9,True,0,14
Baystation12/Baystation12,22,2,16,7,897,922,9,True,0,17
Baystation12/Baystation12,22,3,3,1,10,2,3,True,0,3
Baystation12/Baystation12,22,2,13,6,1863,1544,12,True,0,35
Baystation12/Baystation12,22,1,9,1,0,0,5,True,0,0
Baystation12/Baystation12,22,2,5,2,0,0,2,True,0,0
Baystation12/Baystation12,22,2,3,0,0,0,2,True,0,0
Baystation12/Baystation12,22,1,2,11,110,15,8,False,0,5
Baystation12/Baystation12,23,2,5,1,51,40,2,True,0,6
Baystation12/Baystation12,23,1,4,1,0,0,3,True,0,0
Baystation12/Baystation12,23,2,2,2,133,251,14,True,0,21
Baystation12/Baystation12,23,2,4,7,442,273,11,True,0,13
Baystation12/Baystation12,23,1,2,4,457,280,5,True,0,35
Baystation12/Baystation12,23,8,28,8,218,22,3,True,0,6
Baystation12/Baystation12,23,2,2,1,0,0,2,True,0,0
Baystation12/Baystation12,23,4,5,3,749,929,2,True,0,141
Baystation12/Baystation12,23,2,12,4,223,107,5,True,0,36
Baystation12/Baystation12,24,4,4,1,26,18,3,True,0,3
Baystation12/Baystation12,24,2,3,6,0,0,5,True,0,0
Baystation12/Baystation12,24,5,7,1,0,0,10,True,0,0
Baystation12/Baystation12,24,2,2,0,0,0,10,True,0,0
Baystation12/Baystation12,24,3,6,7,216,199,8,True,0,6
Baystation12/Baystation12,24,1,1,1,0,0,10,True,0,0
Baystation12/Baystation12,24,4,5,3,0,0,36,True,0,0
Baystation12/Baystation12,24,4,4,1,0,0,4,True,0,0
Baystation12/Baystation12,24,1,2,0,0,0,2,False,0,0
Baystation12/Baystation12,24,2,2,3,41,14,3,True,0,2
Baystation12/Baystation12,24,3,6,0,0,0,9,True,0,0
Baystation12/Baystation12,24,2,2,1,0,0,2,True,0,0
Baystation12/Baystation12,24,1,5,3,166,126,4,True,0,17
Baystation12/Baystation12,25,3,3,5,0,0,3,True,0,0
Baystation12/Baystation12,25,3,7,1,126,114,3,True,0,1
Baystation12/Baystation12,25,1,1,1,14,40,2,True,0,5
Baystation12/Baystation12,25,4,4,2,0,0,5,True,0,0
Baystation12/Baystation12,25,4,4,11,144,74,12,True,0,11
Baystation12/Baystation12,25,3,3,2,0,0,7,True,0,0
Baystation12/Baystation12,25,2,2,0,0,0,2,True,0,0
Baystation12/Baystation12,25,4,9,2,188,11,6,True,0,17
Baystation12/Baystation12,25,2,2,1,0,0,16,True,0,0
Baystation12/Baystation12,25,2,6,3,40,5,4,True,0,6
Baystation12/Baystation12,25,2,4,2,72,37,5,True,0,5
Baystation12/Baystation12,25,3,5,5,0,0,8,True,0,0
Baystation12/Baystation12,25,1,1,1,6,1,3,True,0,1
Baystation12/Baystation12,25,6,6,14,729,526,2,True,0,9
Baystation12/Baystation12,25,4,4,1,0,0,3,True,0,0
Baystation12/Baystation12,25,10,10,5,0,0,12,True,0,0
Baystation12/Baystation12,25,1,1,8,0,0,2,True,0,0
cakephp/docs,1,2,2,3,5,0,2,True,0,1
cakephp/docs,1,3,3,7,35,0,6,True,0,1
cakephp/docs,1,4,6,9,731,77,9,True,0,6
cakephp/docs,1,1,1,1,0,0,3,True,0,0
cakephp/docs,1,1,1,2,576,1,5,True,0,6
cakephp/docs,1,1,2,0,168,156,3,True,0,2
cakephp/docs,1,3,3,1,26,1,2,True,1,1
cakephp/docs,1,1,2,0,0,0,2,True,0,0
cakephp/docs,1,1,2,1,0,0,3,True,0,0
cakephp/docs,1,2,7,0,986,0,2,True,0,1
cakephp/docs,2,1,1,1,0,0,2,True,0,0
cakephp/docs,2,1,1,0,7,5,2,True,0,1
cakephp/docs,2,6,6,5,51,18,7,True,0,8
cakephp/docs,2,3,9,7,72,34,3,True,0,8
cakephp/docs,2,1,1,4,8,0,3,True,0,1
cakephp/docs,2,3,3,2,28,0,2,True,0,1
cakephp/docs,2,3,3,5,14,30,3,True,0,2
cakephp/docs,2,1,2,1,22,2,2,True,0,2
cakephp/docs,3,1,1,0,0,0,2,True,0,0
cakephp/docs,3,2,5,3,24,23,3,True,0,1
cakephp/docs,3,1,2,1,20,0,2,True,0,1
cakephp/docs,3,1,1,1,1,0,2,True,0,1
cakephp/docs,3,2,2,13,0,0,7,True,0,0
cakephp/docs,3,1,1,2,0,0,4,True,0,0
cakephp/docs,3,1,5,6,1374,1169,13,True,0,17
cakephp/docs,3,4,8,6,1496,1484,9,True,1,9
cakephp/docs,3,2,2,1,36,0,4,True,1,2
cakephp/docs,3,3,5,1,97,87,4,False,0,4
cakephp/docs,3,1,2,0,0,0,5,True,0,0
cakephp/docs,3,4,20,0,0,0,15,True,0,0
cakephp/docs,3,1,2,0,11,0,2,True,0,1
cakephp/docs,4,1,2,1,1,1,2,True,0,1
cakephp/docs,4,1,1,0,770,0,3,True,0,3
cakephp/docs,4,2,2,1,0,0,18,True,0,0
cakephp/docs,4,1,2,0,44,61,4,True,0,2
cakephp/docs,4,3,3,2,2,0,2,True,0,1
cakephp/docs,4,4,4,0,6,0,3,True,1,1
cakephp/docs,4,1,3,1,0,0,2,True,0,0
cakephp/docs,4,3,3,5,132,106,3,True,0,6
cakephp/docs,4,1,5,1,40,35,2,False,0,1
cakephp/docs,4,2,9,1,17,17,5,True,0,1
cakephp/docs,4,2,2,2,0,0,3,True,0,0
cakephp/docs,4,3,3,1,32,0,3,True,0,2
cakephp/docs,4,1,6,3,272,3,3,True,0,3
cakephp/docs,4,1,1,4,22,22,2,True,0,1
cakephp/docs,5,2,2,3,0,0,10,True,0,0
cakephp/docs,5,6,7,0,39,1,3,True,1,1
cakephp/docs,5,1,1,1,0,0,2,True,0,0
cakephp/docs,5,1,3,2,278,6,4,True,0,14
cakephp/docs,5,1,1,2,0,0,2,True,0,0
cakephp/docs,5,1,1,1,8,0,2,True,0,1
cakephp/docs,5,1,2,4,0,0,2,True,0,0
cakephp/docs,5,2,2,2,3,0,3,True,0,1
cakephp/docs,5,8,11,6,47,40,3,False,0,1
cakephp/docs,5,1,2,0,4,1,2,True,0,1
cakephp/docs,6,3,3,0,6,6,2,True,0,1
cakephp/docs,6,1,1,0,395,12,2,True,0,2
cakephp/docs,6,7,8,2,0,0,3,True,0,0
cakephp/docs,6,4,6,1,24,0,3,True,0,1
cakephp/docs,6,3,4,4,0,0,3,True,0,0
cakephp/docs,6,4,26,4,97,96,2,True,0,1
cakephp/docs,6,1,2,0,16,6,3,True,0,2
cakephp/docs,6,3,3,4,0,0,4,True,0,0
cakephp/docs,6,1,41,8,245,215,6,True,0,1
cakephp/docs,7,2,2,2,15,0,2,True,0,1
cakephp/docs,7,2,2,5,0,0,4,True,1,0
cakephp/docs,7,4,4,2,93,3,2,True,0,1
cakephp/docs,7,2,2,4,17,18,3,True,0,2
cakephp/docs,7,2,2,3,0,0,5,True,0,0
cakephp/docs,7,2,2,3,0,0,3,True,0,0
cakephp/docs,7,3,3,3,0,0,2,True,0,0
cakephp/docs,8,5,6,3,6,1,2,True,0,1
cakephp/docs,8,1,2,3,27,17,5,True,0,3
cakephp/docs,8,2,5,2,132,0,10,True,0,2
cakephp/docs,8,5,6,3,809,5,4,True,0,1
cakephp/docs,8,2,2,0,25,12,3,True,0,4
cakephp/docs,8,2,7,1,4,2,3,False,0,1
cakephp/docs,8,1,4,3,23,33,3,True,0,11
cakephp/docs,8,2,2,1,75,0,3,True,1,2
cakephp/docs,8,2,2,0,39,0,2,False,0,1
cakephp/docs,8,3,4,2,38,0,3,False,1,1
cakephp/docs,9,2,2,0,19,6,2,True,0,1
cakephp/docs,9,1,2,0,104,45,4,True,0,4
cakephp/docs,9,2,2,1,78,3,2,True,1,3
cakephp/docs,9,2,9,2,86,24,4,True,0,4
cakephp/docs,9,1,1,2,6,1,2,True,0,1
cakephp/docs,9,1,1,6,51,3,3,True,0,2
cakephp/docs,9,3,9,5,192,24,12,True,1,4
cakephp/docs,9,1,2,2,15,3,3,True,0,3
cakephp/docs,9,1,1,1,345,7,9,True,0,6
cakephp/docs,9,5,5,2,14,0,4,True,1,1
cakephp/docs,10,2,3,0,0,0,3,True,0,0
cakephp/docs,10,2,2,1,22,0,3,True,0,2
cakephp/docs,10,1,3,2,25,9,4,True,0,2
cakephp/docs,10,1,14,2,200,166,4,True,0,6
cakephp/docs,10,2,3,1,108,0,4,True,1,2
cakephp/docs,11,1,1,3,0,0,2,True,0,0
cakephp/docs,11,1,2,1,20,1,2,True,0,1
cakephp/docs,11,1,1,5,1,0,2,True,0,1
cakephp/docs,11,1,1,2,191,58,5,True,0,2
cakephp/docs,11,4,8,4,135,11,4,True,0,1
cakephp/docs,11,1,2,0,0,0,2,True,0,0
cakephp/docs,11,1,1,3,0,0,2,True,0,0
cakephp/docs,11,1,5,2,183,56,3,True,0,5
cakephp/docs,11,1,1,1,21,4,3,True,0,5
cakephp/docs,11,1,1,0,44,42,2,True,0,4
cakephp/docs,11,2,5,1,1133,14,3,True,0,1
cakephp/docs,11,1,1,4,35,0,2,True,0,1
cakephp/docs,11,4,4,1,12,9,6,True,0,2
cakephp/docs,11,1,1,2,847,10,2,True,0,1
cakephp/docs,11,4,4,1,103,2,4,True,0,4
cakephp/docs,11,2,4,1,0,0,3,True,0,0
cakephp/docs,11,2,2,6,132,8,8,True,1,8
cakephp/docs,11,1,1,2,5,0,2,True,0,1
cakephp/docs,11,3,3,0,13,0,2,True,0,1
cakephp/docs,11,2,2,7,0,0,3,True,0,0
cakephp/docs,11,2,3,3,458,0,4,True,0,1
cakephp/docs,11,1,1,1,0,0,2,True,0,0
