,Id,Slug,Url,HasTravis,HasCircle,NumPrs,NumComments
51262,19648077,recursecenter/community,https://api.github.com/repos/recursecenter/community,False,True,39.0,42.0
51301,46462030,u-root/u-root,https://api.github.com/repos/u-root/u-root,False,True,957.0,1351.0
51329,12899663,grow/grow,https://api.github.com/repos/grow/grow,False,True,376.0,182.0
51342,61885008,conda-forge/vtk-feedstock,https://api.github.com/repos/conda-forge/vtk-feedstock,False,True,54.0,417.0
51398,14150225,mdzhang/mdzhang.com,https://api.github.com/repos/mdzhang/mdzhang.com,False,True,36.0,4.0
51408,44314962,nkbt/react-collapse,https://api.github.com/repos/nkbt/react-collapse,False,True,126.0,223.0
51444,62993235,conda-forge/websocket-client-feedstock,https://api.github.com/repos/conda-forge/websocket-client-feedstock,False,True,17.0,30.0
51456,15500883,sfackler/rust-openssl,https://api.github.com/repos/sfackler/rust-openssl,False,True,647.0,1520.0
51473,30541396,apiaryio/drafter,https://api.github.com/repos/apiaryio/drafter,False,True,434.0,915.0
51481,28787540,venantius/ultra,https://api.github.com/repos/venantius/ultra,False,True,30.0,73.0
51521,12154453,tknerr/linus-kitchen,https://api.github.com/repos/tknerr/linus-kitchen,False,True,78.0,23.0
51527,2994517,i18next/i18next,https://api.github.com/repos/i18next/i18next,False,True,356.0,671.0
51534,32366933,KiiPlatform/KiiThingSDK-Embedded,https://api.github.com/repos/KiiPlatform/KiiThingSDK-Embedded,False,True,92.0,58.0
51551,32400982,Wootric/WootricSDK-iOS,https://api.github.com/repos/Wootric/WootricSDK-iOS,False,True,48.0,83.0
51554,40402006,numbbo/coco,https://api.github.com/repos/numbbo/coco,False,True,814.0,275.0
51622,39950680,weaveworks/build-tools,https://api.github.com/repos/weaveworks/build-tools,False,True,119.0,161.0
51629,33279320,remind101/pkg,https://api.github.com/repos/remind101/pkg,False,True,110.0,129.0
51665,29420377,posquit0/Awesome-CV,https://api.github.com/repos/posquit0/Awesome-CV,False,True,108.0,155.0
51762,45474652,mapillary/mapillary-js,https://api.github.com/repos/mapillary/mapillary-js,False,True,19.0,29.0
51775,59391837,conda-forge/python-spams-feedstock,https://api.github.com/repos/conda-forge/python-spams-feedstock,False,True,47.0,167.0
51785,24349277,vhs/nomos,https://api.github.com/repos/vhs/nomos,False,True,94.0,12.0
51864,24838496,spring-cloud/spring-cloud-build,https://api.github.com/repos/spring-cloud/spring-cloud-build,False,True,56.0,37.0
51872,55787616,hogelog/dmemo,https://api.github.com/repos/hogelog/dmemo,False,True,63.0,36.0
51883,40211040,conda-forge/conda-smithy-feedstock,https://api.github.com/repos/conda-forge/conda-smithy-feedstock,False,True,130.0,224.0
52009,21405028,ardanlabs/gotraining,https://api.github.com/repos/ardanlabs/gotraining,False,True,213.0,118.0
52011,19312996,Theano/libgpuarray,https://api.github.com/repos/Theano/libgpuarray,False,True,283.0,805.0
52016,65460836,conda-forge/otrobopt-feedstock,https://api.github.com/repos/conda-forge/otrobopt-feedstock,False,True,18.0,20.0
52028,59522149,gruntwork-io/terragrunt,https://api.github.com/repos/gruntwork-io/terragrunt,False,True,218.0,774.0
52054,21954918,pulibrary/orangelight,https://api.github.com/repos/pulibrary/orangelight,False,True,626.0,1196.0
52067,39674726,teekkarispeksi/nappikauppa2,https://api.github.com/repos/teekkarispeksi/nappikauppa2,False,True,122.0,8.0
52088,41679462,apiaryio/metamorphoses,https://api.github.com/repos/apiaryio/metamorphoses,False,True,86.0,126.0
52092,60364135,civisanalytics/python-glmnet,https://api.github.com/repos/civisanalytics/python-glmnet,False,True,27.0,52.0
52101,38753639,3846masa/upload-gphotos,https://api.github.com/repos/3846masa/upload-gphotos,False,True,184.0,14.0
52119,45212775,vimeo/VimeoUpload,https://api.github.com/repos/vimeo/VimeoUpload,False,True,107.0,119.0
52126,56105064,conda-forge/mkdocs-feedstock,https://api.github.com/repos/conda-forge/mkdocs-feedstock,False,True,22.0,31.0
52135,7758184,NYULibraries/privileges,https://api.github.com/repos/NYULibraries/privileges,False,True,58.0,15.0
52139,24738920,vuejs/vue-component-compiler,https://api.github.com/repos/vuejs/vue-component-compiler,False,True,42.0,48.0
52188,38274922,docker/toolbox,https://api.github.com/repos/docker/toolbox,False,True,142.0,487.0
52204,45843306,AtomLinter/linter-glsl,https://api.github.com/repos/AtomLinter/linter-glsl,False,True,40.0,42.0
52223,52497515,mapbox/jni.hpp,https://api.github.com/repos/mapbox/jni.hpp,False,True,27.0,36.0
52269,22445676,herenow/go-crate,https://api.github.com/repos/herenow/go-crate,False,True,18.0,20.0
52270,20808812,Financial-Times/o-layers,https://api.github.com/repos/Financial-Times/o-layers,False,True,21.0,12.0
52277,53000556,shogo82148/go-nginx-oauth2-adapter,https://api.github.com/repos/shogo82148/go-nginx-oauth2-adapter,False,True,31.0,19.0
52281,15259244,bitpay/bitcore,https://api.github.com/repos/bitpay/bitcore,False,True,1276.0,2287.0
52287,2365549,CocoaPods/Specs,https://api.github.com/repos/CocoaPods/Specs,False,True,13175.0,13815.0
52311,54579821,qubyte/es2015-deferred,https://api.github.com/repos/qubyte/es2015-deferred,False,True,8.0,
52367,35883375,salopensource/sal,https://api.github.com/repos/salopensource/sal,False,True,205.0,238.0
52413,42723184,Financial-Times/o-ads-embed,https://api.github.com/repos/Financial-Times/o-ads-embed,False,True,18.0,14.0
52418,45354865,spark-solutions/spark-starter-kit,https://api.github.com/repos/spark-solutions/spark-starter-kit,False,True,134.0,19.0
52458,59858802,adamweeks/gifbar,https://api.github.com/repos/adamweeks/gifbar,False,True,55.0,28.0
52525,43617908,ide/dash-button,https://api.github.com/repos/ide/dash-button,False,True,79.0,28.0
52547,48439413,ClouDesire/janine,https://api.github.com/repos/ClouDesire/janine,False,True,24.0,5.0
52621,65377911,conda-forge/otsvm-feedstock,https://api.github.com/repos/conda-forge/otsvm-feedstock,False,True,16.0,21.0
52725,571770,jgm/pandoc,https://api.github.com/repos/jgm/pandoc,False,True,1099.0,3067.0
52733,40108155,codeclimate/codeclimate-phpmd,https://api.github.com/repos/codeclimate/codeclimate-phpmd,False,True,36.0,56.0
52745,31616891,PrismarineJS/prismarine-chunk,https://api.github.com/repos/PrismarineJS/prismarine-chunk,False,True,29.0,104.0
52779,9349244,kobakei/Android-RateThisApp,https://api.github.com/repos/kobakei/Android-RateThisApp,False,True,55.0,37.0
52806,25793405,tleunen/pixi-multistyle-text,https://api.github.com/repos/tleunen/pixi-multistyle-text,False,True,37.0,89.0
52856,59850111,echobind/ember-links-with-follower,https://api.github.com/repos/echobind/ember-links-with-follower,False,True,170.0,9.0
52861,29189503,8398a7/abilitysheet,https://api.github.com/repos/8398a7/abilitysheet,False,True,890.0,25.0
52873,36879487,level12/keg-elements,https://api.github.com/repos/level12/keg-elements,False,True,57.0,59.0
52908,11660672,rollerderby/scoreboard,https://api.github.com/repos/rollerderby/scoreboard,False,True,217.0,408.0
53044,48121477,scbd/undb-portal,https://api.github.com/repos/scbd/undb-portal,False,True,88.0,1.0
53062,7590021,boostorg/geometry,https://api.github.com/repos/boostorg/geometry,False,True,467.0,1509.0
53078,17650054,Clever/saml2,https://api.github.com/repos/Clever/saml2,False,True,87.0,155.0
53116,70620807,hardchor/electron-redux,https://api.github.com/repos/hardchor/electron-redux,False,True,30.0,26.0
53135,59195016,hull-ships/hull-mailchimp,https://api.github.com/repos/hull-ships/hull-mailchimp,False,True,69.0,11.0
53152,56543880,stipsan/scroll-into-view-if-needed,https://api.github.com/repos/stipsan/scroll-into-view-if-needed,False,True,211.0,169.0
53158,41546120,ovh/overthebox-feeds,https://api.github.com/repos/ovh/overthebox-feeds,False,True,902.0,206.0
53182,39032201,PagerDuty/eris-pd,https://api.github.com/repos/PagerDuty/eris-pd,False,True,14.0,3.0
53220,40422794,jackfirth/racket-docker,https://api.github.com/repos/jackfirth/racket-docker,False,True,16.0,10.0
53361,8735887,pagarme/pagarme-php,https://api.github.com/repos/pagarme/pagarme-php,False,True,218.0,212.0
53437,56541073,circleci/enterprise-setup,https://api.github.com/repos/circleci/enterprise-setup,False,True,117.0,101.0
53443,20965009,Financial-Times/o-hierarchical-nav,https://api.github.com/repos/Financial-Times/o-hierarchical-nav,False,True,75.0,52.0
53453,25898898,Hylozoic/hylo-node,https://api.github.com/repos/Hylozoic/hylo-node,False,True,422.0,493.0
53472,52610962,Financial-Times/public-annotations-api,https://api.github.com/repos/Financial-Times/public-annotations-api,False,True,42.0,28.0
53503,9293459,mbj/unparser,https://api.github.com/repos/mbj/unparser,False,True,91.0,277.0
53523,23160980,tomekw/hikari-cp,https://api.github.com/repos/tomekw/hikari-cp,False,True,54.0,139.0
53537,15392660,DefactoSoftware/website,https://api.github.com/repos/DefactoSoftware/website,False,True,1362.0,1117.0
53681,51545497,firstlookmedia/gpgsync,https://api.github.com/repos/firstlookmedia/gpgsync,False,True,48.0,26.0
53713,18906266,shirou/gopsutil,https://api.github.com/repos/shirou/gopsutil,False,True,368.0,806.0
53728,6680474,flitbit/diff,https://api.github.com/repos/flitbit/diff,False,True,58.0,68.0
53790,61392796,conda-forge/phonenumbers-feedstock,https://api.github.com/repos/conda-forge/phonenumbers-feedstock,False,True,47.0,52.0
53811,29917597,acgotaku/115,https://api.github.com/repos/acgotaku/115,False,True,21.0,33.0
53892,1848736,domino14/Webolith,https://api.github.com/repos/domino14/Webolith,False,True,148.0,19.0
53894,2376352,TJC/Test-postgresql,https://api.github.com/repos/TJC/Test-postgresql,False,True,27.0,56.0
53937,61261985,conda-forge/cherrypy-feedstock,https://api.github.com/repos/conda-forge/cherrypy-feedstock,False,True,37.0,83.0
53979,44909987,Pluu/WebToon,https://api.github.com/repos/Pluu/WebToon,False,True,27.0,7.0
53993,42053027,timdp/event-registry,https://api.github.com/repos/timdp/event-registry,False,True,18.0,34.0
54001,59040675,C-S-D/alembic,https://api.github.com/repos/C-S-D/alembic,False,True,49.0,21.0
54027,56078756,conda-forge/pexpect-feedstock,https://api.github.com/repos/conda-forge/pexpect-feedstock,False,True,19.0,34.0
54072,24579238,vuejs/vue-devtools,https://api.github.com/repos/vuejs/vue-devtools,False,True,241.0,533.0
54120,12678311,blueman-project/blueman,https://api.github.com/repos/blueman-project/blueman,False,True,378.0,1295.0
54136,32109991,heroku/heroku-apps,https://api.github.com/repos/heroku/heroku-apps,False,True,179.0,295.0
54148,64705448,firstlookmedia/react-scripts,https://api.github.com/repos/firstlookmedia/react-scripts,False,True,55.0,10.0
54173,31072937,pydata/conf_site,https://api.github.com/repos/pydata/conf_site,False,True,261.0,43.0
54191,8629417,mapbox/mapbox-gl-js,https://api.github.com/repos/mapbox/mapbox-gl-js,False,True,3024.0,6847.0
54195,63950505,auth0-extensions/auth0-visualstudio-deploy,https://api.github.com/repos/auth0-extensions/auth0-visualstudio-deploy,False,True,33.0,23.0
54202,41421994,codeclimate/codeclimate-duplication,https://api.github.com/repos/codeclimate/codeclimate-duplication,False,True,284.0,561.0
54232,52815274,nymag/newsiebot,https://api.github.com/repos/nymag/newsiebot,False,True,26.0,12.0
54284,6325420,killbill/killbill,https://api.github.com/repos/killbill/killbill,False,True,278.0,363.0
54293,59566508,codacy/codacy-bandit,https://api.github.com/repos/codacy/codacy-bandit,False,True,18.0,7.0
54333,23471278,Clever/gitsem,https://api.github.com/repos/Clever/gitsem,False,True,23.0,14.0
54344,21005742,AtomLinter/linter-clang,https://api.github.com/repos/AtomLinter/linter-clang,False,True,98.0,167.0
54345,15174830,webcompat/webcompat.com,https://api.github.com/repos/webcompat/webcompat.com,False,True,1116.0,4265.0
54414,34445488,abstools/abstools,https://api.github.com/repos/abstools/abstools,False,True,50.0,83.0
54434,732593,cloudera/hue,https://api.github.com/repos/cloudera/hue,False,True,255.0,468.0
54443,61305777,conda-forge/symengine-feedstock,https://api.github.com/repos/conda-forge/symengine-feedstock,False,True,15.0,49.0
54482,4954802,segmentio/analytics-node,https://api.github.com/repos/segmentio/analytics-node,False,True,98.0,238.0
54621,17031094,unixorn/zsh-quickstart-kit,https://api.github.com/repos/unixorn/zsh-quickstart-kit,False,True,43.0,15.0
54637,70606519,conda-forge/prometheus_client-feedstock,https://api.github.com/repos/conda-forge/prometheus_client-feedstock,False,True,16.0,27.0
54662,13516472,jubalm/grunt-fontello,https://api.github.com/repos/jubalm/grunt-fontello,False,True,23.0,29.0
54679,53204152,blead/cosmiccalc,https://api.github.com/repos/blead/cosmiccalc,False,True,81.0,8.0
54760,35479227,Financial-Times/next-session-client,https://api.github.com/repos/Financial-Times/next-session-client,False,True,38.0,9.0
54765,62751419,conda-forge/pyferret-feedstock,https://api.github.com/repos/conda-forge/pyferret-feedstock,False,True,28.0,94.0
54813,62715324,Financial-Times/o-utils,https://api.github.com/repos/Financial-Times/o-utils,False,True,18.0,3.0
54818,54012861,conda-forge/pytest-runner-feedstock,https://api.github.com/repos/conda-forge/pytest-runner-feedstock,False,True,19.0,29.0
54832,50961085,mozilla-services/Dockerflow,https://api.github.com/repos/mozilla-services/Dockerflow,False,True,29.0,38.0
54855,48456638,mozilla/normandy,https://api.github.com/repos/mozilla/normandy,False,True,1123.0,2024.0
54864,8302270,zendesk/kasket,https://api.github.com/repos/zendesk/kasket,False,True,56.0,131.0
54903,42458047,thoughtbot/ex_machina,https://api.github.com/repos/thoughtbot/ex_machina,False,True,159.0,442.0
54905,55963071,conda-forge/pyzmq-feedstock,https://api.github.com/repos/conda-forge/pyzmq-feedstock,False,True,33.0,99.0
54922,34963904,spyder-ide/qtpy,https://api.github.com/repos/spyder-ide/qtpy,False,True,103.0,302.0
54954,62156481,palantir/hadoop-crypto,https://api.github.com/repos/palantir/hadoop-crypto,False,True,191.0,200.0
54985,62026178,mozilla/fxa-activity-metrics,https://api.github.com/repos/mozilla/fxa-activity-metrics,False,True,50.0,136.0
55025,12755139,OnsenUI/OnsenUI,https://api.github.com/repos/OnsenUI/OnsenUI,False,True,1043.0,1531.0
55054,36036,remvee/exifr,https://api.github.com/repos/remvee/exifr,False,True,25.0,38.0
55069,24187077,18F/18f-bot,https://api.github.com/repos/18F/18f-bot,False,True,128.0,125.0
55111,31158982,3lvis/Networking,https://api.github.com/repos/3lvis/Networking,False,True,155.0,108.0
55121,445382,pinax/pinax-blog,https://api.github.com/repos/pinax/pinax-blog,False,True,40.0,64.0
55183,18327496,cloudify-cosmo/cloudify-packager,https://api.github.com/repos/cloudify-cosmo/cloudify-packager,False,True,197.0,32.0
55223,20571593,httpswift/swifter,https://api.github.com/repos/httpswift/swifter,False,True,113.0,181.0
55231,36579530,18F/ads-bpa,https://api.github.com/repos/18F/ads-bpa,False,True,65.0,53.0
55246,40537546,beerendlauwers/HaskAnything,https://api.github.com/repos/beerendlauwers/HaskAnything,False,True,29.0,12.0
55252,42055626,openfisca/legislation-explorer,https://api.github.com/repos/openfisca/legislation-explorer,False,True,105.0,207.0
55272,4096203,graphite-ng/carbon-relay-ng,https://api.github.com/repos/graphite-ng/carbon-relay-ng,False,True,160.0,354.0
55294,37561804,SparkFund/google-apps-clj,https://api.github.com/repos/SparkFund/google-apps-clj,False,True,18.0,25.0
55319,51833548,sahajsoft/devday,https://api.github.com/repos/sahajsoft/devday,False,True,68.0,2.0
55332,16990413,plaid/plaid-ruby,https://api.github.com/repos/plaid/plaid-ruby,False,True,134.0,205.0
55337,64709069,segmentio/stats,https://api.github.com/repos/segmentio/stats,False,True,89.0,157.0
55389,36961486,timfpark/react-native-location,https://api.github.com/repos/timfpark/react-native-location,False,True,19.0,22.0
55397,74136527,giantswarm/gsclientgen,https://api.github.com/repos/giantswarm/gsclientgen,False,True,40.0,43.0
55417,2019791,liquibase/liquibase,https://api.github.com/repos/liquibase/liquibase,False,True,875.0,1224.0
55425,56105680,conda-forge/pyutilib-feedstock,https://api.github.com/repos/conda-forge/pyutilib-feedstock,False,True,23.0,52.0
55464,17517521,auth0/java-jwt,https://api.github.com/repos/auth0/java-jwt,False,True,166.0,264.0
55477,33333969,sgerrand/alpine-pkg-glibc,https://api.github.com/repos/sgerrand/alpine-pkg-glibc,False,True,29.0,59.0
55483,14995153,2600hz/kazoo-php-sdk,https://api.github.com/repos/2600hz/kazoo-php-sdk,False,True,129.0,57.0
55485,32299985,ucscXena/ucsc-xena-client,https://api.github.com/repos/ucscXena/ucsc-xena-client,False,True,83.0,143.0
55507,9606354,openfl/openfl-samples,https://api.github.com/repos/openfl/openfl-samples,False,True,27.0,22.0
55521,52362194,conda-forge/netcdf4-feedstock,https://api.github.com/repos/conda-forge/netcdf4-feedstock,False,True,65.0,159.0
